run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
SRR18491153	SAMN26980318	SRX14622575	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/053/SRR18491153/SRR18491153_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/053/SRR18491153	
SRR18490963	SAMN26980338	SRX14622765	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/063/SRR18490963/SRR18490963_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/063/SRR18490963	
SRR18491154	SAMN26980317	SRX14622574	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/054/SRR18491154/SRR18491154_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/054/SRR18491154	
SRR18490969	SAMN26980333	SRX14622759	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/069/SRR18490969/SRR18490969_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/069/SRR18490969	
SRR18491155	SAMN26980316	SRX14622573	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/055/SRR18491155/SRR18491155_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/055/SRR18491155	
SRR18490973	SAMN26980329	SRX14622755	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/073/SRR18490973/SRR18490973_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/073/SRR18490973	
SRR18491167	SAMN26980305	SRX14622561	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/067/SRR18491167/SRR18491167_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/067/SRR18491167	
SRR18490974	SAMN26980328	SRX14622754	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/074/SRR18490974/SRR18490974_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/074/SRR18490974	
SRR18490977	SAMN26980325	SRX14622751	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/077/SRR18490977/SRR18490977_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/077/SRR18490977	
SRR18491169	SAMN26980304	SRX14622559	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/069/SRR18491169/SRR18491169_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/069/SRR18491169	
SRR18490982	SAMN26980220	SRX14622746	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/082/SRR18490982/SRR18490982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/082/SRR18490982/SRR18490982_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/082/SRR18490982	
SRR18491171	SAMN26980302	SRX14622557	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/071/SRR18491171/SRR18491171_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/071/SRR18491171	
SRR18490984	SAMN26980218	SRX14622744	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/084/SRR18490984/SRR18490984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/084/SRR18490984/SRR18490984_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/084/SRR18490984	
SRR18490987	SAMN26980215	SRX14622741	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/087/SRR18490987/SRR18490987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/087/SRR18490987/SRR18490987_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/087/SRR18490987	
SRR18490998	SAMN26980205	SRX14622730	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/098/SRR18490998/SRR18490998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/098/SRR18490998/SRR18490998_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/098/SRR18490998	
SRR18491173	SAMN26980300	SRX14622555	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/073/SRR18491173/SRR18491173_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/073/SRR18491173	
SRR18491002	SAMN26980202	SRX14622726	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/002/SRR18491002/SRR18491002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/002/SRR18491002/SRR18491002_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/002/SRR18491002	
SRR18491184	SAMN26980267	SRX14622543	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/084/SRR18491184/SRR18491184_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/084/SRR18491184	
SRR18491004	SAMN26980200	SRX14622724	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/004/SRR18491004/SRR18491004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/004/SRR18491004/SRR18491004_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/004/SRR18491004	
SRR18491006	SAMN26980198	SRX14622722	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/006/SRR18491006/SRR18491006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/006/SRR18491006/SRR18491006_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/006/SRR18491006	
SRR18491190	SAMN26980262	SRX14622537	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/090/SRR18491190/SRR18491190_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/090/SRR18491190	
SRR18491007	SAMN26980197	SRX14622721	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/007/SRR18491007/SRR18491007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/007/SRR18491007/SRR18491007_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/007/SRR18491007	
SRR18491191	SAMN26980261	SRX14622536	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/091/SRR18491191/SRR18491191_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/091/SRR18491191	
SRR18491018	SAMN26980364	SRX14622710	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/018/SRR18491018/SRR18491018_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/018/SRR18491018	
SRR18491197	SAMN26980255	SRX14622530	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/097/SRR18491197/SRR18491197_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/097/SRR18491197	
SRR18491024	SAMN26980358	SRX14622704	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/024/SRR18491024/SRR18491024_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/024/SRR18491024	
SRR18491209	SAMN26980065	SRX14622518	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/009/SRR18491209/SRR18491209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/009/SRR18491209/SRR18491209_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/009/SRR18491209	
SRR18491026	SAMN26980356	SRX14622702	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/026/SRR18491026/SRR18491026_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/026/SRR18491026	
SRR18491211	SAMN26980244	SRX14622516	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/011/SRR18491211/SRR18491211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/011/SRR18491211/SRR18491211_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/011/SRR18491211	
SRR18491030	SAMN26980353	SRX14622698	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/030/SRR18491030/SRR18491030_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/030/SRR18491030	
SRR18491212	SAMN26980243	SRX14622515	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/012/SRR18491212/SRR18491212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/012/SRR18491212/SRR18491212_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/012/SRR18491212	
SRR18491032	SAMN26980351	SRX14622696	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/032/SRR18491032/SRR18491032_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/032/SRR18491032	
SRR18491215	SAMN26980240	SRX14622512	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/015/SRR18491215/SRR18491215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/015/SRR18491215/SRR18491215_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/015/SRR18491215	
SRR18491038	SAMN26980060	SRX14622690	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/038/SRR18491038/SRR18491038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/038/SRR18491038/SRR18491038_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/038/SRR18491038	
SRR18491216	SAMN26980239	SRX14622511	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/016/SRR18491216/SRR18491216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/016/SRR18491216/SRR18491216_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/016/SRR18491216	
SRR18491041	SAMN26980192	SRX14622687	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/041/SRR18491041/SRR18491041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/041/SRR18491041/SRR18491041_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/041/SRR18491041	
SRR18491218	SAMN26980237	SRX14622509	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/018/SRR18491218/SRR18491218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/018/SRR18491218/SRR18491218_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/018/SRR18491218	
SRR18491042	SAMN26980191	SRX14622686	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/042/SRR18491042/SRR18491042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/042/SRR18491042/SRR18491042_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/042/SRR18491042	
SRR18491221	SAMN26980064	SRX14622506	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/021/SRR18491221/SRR18491221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/021/SRR18491221/SRR18491221_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/021/SRR18491221	
SRR18491223	SAMN26980233	SRX14622504	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/023/SRR18491223/SRR18491223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/023/SRR18491223/SRR18491223_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/023/SRR18491223	
SRR18491044	SAMN26980189	SRX14622684	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/044/SRR18491044/SRR18491044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/044/SRR18491044/SRR18491044_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/044/SRR18491044	
SRR18491227	SAMN26980229	SRX14622500	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/027/SRR18491227/SRR18491227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/027/SRR18491227/SRR18491227_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/027/SRR18491227	
SRR18491047	SAMN26980186	SRX14622681	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/047/SRR18491047/SRR18491047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/047/SRR18491047/SRR18491047_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/047/SRR18491047	
SRR18491049	SAMN26980059	SRX14622679	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/049/SRR18491049/SRR18491049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/049/SRR18491049/SRR18491049_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/049/SRR18491049	
SRR18491228	SAMN26980228	SRX14622499	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/028/SRR18491228/SRR18491228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/028/SRR18491228/SRR18491228_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/028/SRR18491228	
SRR18491051	SAMN26980183	SRX14622677	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/051/SRR18491051/SRR18491051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/051/SRR18491051/SRR18491051_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/051/SRR18491051	
SRR18491052	SAMN26980182	SRX14622676	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/052/SRR18491052/SRR18491052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/052/SRR18491052/SRR18491052_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/052/SRR18491052	
SRR18491230	SAMN26980226	SRX14622497	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/030/SRR18491230/SRR18491230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/030/SRR18491230/SRR18491230_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/030/SRR18491230	
SRR18491053	SAMN26980181	SRX14622675	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/053/SRR18491053/SRR18491053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/053/SRR18491053/SRR18491053_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/053/SRR18491053	
SRR18491054	SAMN26980180	SRX14622674	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/054/SRR18491054/SRR18491054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/054/SRR18491054/SRR18491054_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/054/SRR18491054	
SRR18491233	SAMN26980224	SRX14622494	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/033/SRR18491233/SRR18491233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/033/SRR18491233/SRR18491233_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/033/SRR18491233	
SRR18491057	SAMN26980177	SRX14622671	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18491057/SRR18491057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18491057/SRR18491057_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/057/SRR18491057	
SRR18491058	SAMN26980176	SRX14622670	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/058/SRR18491058/SRR18491058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/058/SRR18491058/SRR18491058_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/058/SRR18491058	
SRR18491236	SAMN26980143	SRX14622891	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/036/SRR18491236/SRR18491236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/036/SRR18491236/SRR18491236_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/036/SRR18491236	
SRR18491059	SAMN26980175	SRX14622669	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/059/SRR18491059/SRR18491059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/059/SRR18491059/SRR18491059_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/059/SRR18491059	
SRR18491238	SAMN26980142	SRX14622890	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/038/SRR18491238/SRR18491238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/038/SRR18491238/SRR18491238_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/038/SRR18491238	
SRR18491060	SAMN26980058	SRX14622668	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/060/SRR18491060/SRR18491060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/060/SRR18491060/SRR18491060_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/060/SRR18491060	
SRR18491239	SAMN26980141	SRX14622889	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/039/SRR18491239/SRR18491239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/039/SRR18491239/SRR18491239_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/039/SRR18491239	
SRR18491067	SAMN26980070	SRX14622661	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/067/SRR18491067/SRR18491067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/067/SRR18491067/SRR18491067_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/067/SRR18491067	
SRR18491068	SAMN26980294	SRX14622660	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/068/SRR18491068/SRR18491068_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/068/SRR18491068	
SRR18491240	SAMN26980140	SRX14622888	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/040/SRR18491240/SRR18491240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/040/SRR18491240/SRR18491240_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/040/SRR18491240	
SRR18491070	SAMN26980292	SRX14622658	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/070/SRR18491070/SRR18491070_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/070/SRR18491070	
SRR18491247	SAMN26980134	SRX14622881	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/047/SRR18491247/SRR18491247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/047/SRR18491247/SRR18491247_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/047/SRR18491247	
SRR18491072	SAMN26980290	SRX14622656	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/072/SRR18491072/SRR18491072_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/072/SRR18491072	
SRR18491249	SAMN26980132	SRX14622879	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/049/SRR18491249/SRR18491249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/049/SRR18491249/SRR18491249_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/049/SRR18491249	
SRR18491074	SAMN26980288	SRX14622654	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/074/SRR18491074/SRR18491074_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/074/SRR18491074	
SRR18491250	SAMN26980131	SRX14622878	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/050/SRR18491250/SRR18491250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/050/SRR18491250/SRR18491250_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/050/SRR18491250	
SRR18491078	SAMN26980069	SRX14622650	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/078/SRR18491078/SRR18491078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/078/SRR18491078/SRR18491078_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/078/SRR18491078	
SRR18491251	SAMN26980130	SRX14622877	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/051/SRR18491251/SRR18491251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/051/SRR18491251/SRR18491251_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/051/SRR18491251	
SRR18491080	SAMN26980283	SRX14622648	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/080/SRR18491080/SRR18491080_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/080/SRR18491080	
SRR18491254	SAMN26980127	SRX14622874	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/054/SRR18491254/SRR18491254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/054/SRR18491254/SRR18491254_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/054/SRR18491254	
SRR18491081	SAMN26980282	SRX14622647	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/081/SRR18491081/SRR18491081_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/081/SRR18491081	
SRR18491083	SAMN26980280	SRX14622645	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/083/SRR18491083/SRR18491083_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/083/SRR18491083	
SRR18491086	SAMN26980277	SRX14622642	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/086/SRR18491086/SRR18491086_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/086/SRR18491086	
SRR18491258	SAMN26980124	SRX14622870	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/058/SRR18491258/SRR18491258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/058/SRR18491258/SRR18491258_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/058/SRR18491258	
SRR18491087	SAMN26980276	SRX14622641	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/087/SRR18491087/SRR18491087_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/087/SRR18491087	
SRR18491268	SAMN26980052	SRX14622860	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/068/SRR18491268/SRR18491268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/068/SRR18491268/SRR18491268_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/068/SRR18491268	
SRR18491088	SAMN26980275	SRX14622640	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/088/SRR18491088/SRR18491088_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/088/SRR18491088	
SRR18491269	SAMN26980114	SRX14622859	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/069/SRR18491269/SRR18491269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/069/SRR18491269/SRR18491269_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/069/SRR18491269	
SRR18491094	SAMN26980169	SRX14622634	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/094/SRR18491094/SRR18491094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/094/SRR18491094/SRR18491094_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/094/SRR18491094	
SRR18491270	SAMN26980113	SRX14622858	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/070/SRR18491270/SRR18491270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/070/SRR18491270/SRR18491270_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/070/SRR18491270	
SRR18491095	SAMN26980168	SRX14622633	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/095/SRR18491095/SRR18491095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/095/SRR18491095/SRR18491095_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/095/SRR18491095	
